Gender,Provinsi,Kab/Kota,Bidang,Jenjang Lomba,Jenjang Sekolah,Kelas,Medali,Tahun,Kelas_Outlier,Cluster
1,26,464,1,0,0,11.0,2,2023,False,1
1,26,464,2,0,0,11.0,2,2023,False,1
1,26,464,3,0,0,11.0,2,2023,False,1
1,26,464,4,0,0,11.0,2,2023,False,1
1,26,331,7,0,0,11.0,2,2023,False,1
1,26,464,8,0,0,10.0,2,2023,False,1
1,26,464,9,0,0,11.0,2,2023,False,1
0,26,464,10,0,0,11.0,2,2023,False,1
1,25,365,0,0,0,11.0,2,2023,False,1
1,25,130,1,0,0,11.0,2,2023,False,1
1,25,221,2,0,0,11.0,2,2023,False,1
0,25,221,3,0,0,11.0,2,2023,False,1
1,25,99,4,0,0,11.0,2,2023,False,1
0,25,99,7,0,0,11.0,2,2023,False,1
1,25,130,8,0,0,11.0,2,2023,False,1
1,25,221,9,0,0,11.0,2,2023,False,1
1,25,130,10,0,0,11.0,2,2023,False,1
1,4,398,0,0,0,11.0,2,2009,False,0
1,27,124,3,0,1,9.0,2,2023,False,1
0,30,451,7,0,0,10.0,2,2013,False,1
1,28,227,0,0,0,11.0,2,2023,False,1
1,28,227,1,0,0,11.0,2,2023,False,1
1,28,227,2,0,0,11.0,2,2023,False,1
1,28,227,3,0,0,11.0,2,2023,False,1
1,28,227,4,0,0,11.0,2,2023,False,1
0,28,227,7,0,0,11.0,2,2023,False,1
1,28,227,8,0,0,11.0,2,2023,False,1
1,28,17,9,0,0,11.0,2,2023,False,1
0,28,227,10,0,0,11.0,2,2023,False,1
1,29,228,0,0,0,11.0,2,2023,False,1
1,29,245,1,0,0,11.0,2,2023,False,1
1,29,228,2,0,0,11.0,2,2023,False,1
0,29,245,3,0,0,11.0,2,2023,False,1
0,29,228,4,0,0,11.0,2,2023,False,1
1,29,228,7,0,0,11.0,2,2023,False,1
0,29,228,8,0,0,11.0,2,2023,False,1
1,29,228,9,0,0,11.0,2,2023,False,1
0,29,228,10,0,0,11.0,2,2023,False,1
0,24,420,0,0,0,11.0,2,2023,False,1
0,24,420,1,0,0,11.0,2,2023,False,1
1,24,382,2,0,0,11.0,2,2023,False,1
0,24,420,3,0,0,11.0,2,2023,False,1
0,30,451,8,0,0,11.0,4,2011,False,1
0,24,382,7,0,0,11.0,2,2023,False,1
1,24,420,8,0,0,11.0,2,2023,False,1
0,24,155,9,0,0,11.0,2,2023,False,1
0,24,144,10,0,0,11.0,2,2023,False,1
1,30,451,0,0,0,11.0,2,2023,False,1
0,30,451,0,0,0,11.0,4,2023,False,1
0,30,451,0,0,0,10.0,2,2022,False,1
0,13,31,3,0,0,10.0,2,2022,False,0
0,30,451,0,0,0,11.0,3,2023,False,1
0,30,451,0,0,0,11.0,2,2023,False,1
0,30,451,0,0,0,10.0,2,2023,False,1
0,37,442,2,0,0,11.0,2,2014,False,1
0,30,451,1,0,0,11.0,0,2023,False,1
1,30,451,1,0,0,11.0,4,2023,False,1
1,30,451,2,0,0,10.0,2,2023,False,1
1,30,451,2,0,0,11.0,2,2023,False,1
1,30,411,2,0,0,11.0,0,2023,False,1
1,30,451,2,0,0,11.0,2,2023,False,1
0,1,409,9,0,0,11.0,2,2023,False,0
0,30,451,2,0,0,11.0,4,2023,False,1
0,30,451,3,0,0,11.0,4,2023,False,1
0,30,50,3,0,0,11.0,2,2023,False,1
0,30,451,3,0,0,11.0,2,2023,False,1
0,30,451,4,0,0,11.0,2,2023,False,1
0,30,451,4,0,0,11.0,2,2023,False,1
0,30,451,4,0,1,9.0,2,2023,False,1
0,30,451,7,0,0,11.0,2,2023,False,1
0,30,451,7,0,1,9.0,2,2023,False,1
1,30,316,7,0,0,11.0,2,2023,False,1
0,30,451,7,0,0,11.0,2,2023,False,1
1,30,451,8,0,0,10.0,3,2023,False,1
0,30,451,8,0,0,11.0,2,2023,False,1
0,30,451,8,0,0,10.0,4,2023,False,1
1,30,131,8,0,0,11.0,2,2023,False,1
1,30,131,8,0,0,11.0,2,2023,False,1
0,30,451,9,0,0,11.0,4,2023,False,1
0,30,451,9,0,0,11.0,0,2023,False,1
1,30,451,9,0,0,11.0,2,2023,False,1
0,30,451,9,0,0,11.0,3,2023,False,1
1,30,451,9,0,0,10.0,2,2023,False,1
0,30,274,9,0,0,11.0,2,2023,False,1
0,30,451,10,0,0,11.0,4,2023,False,1
0,30,451,10,0,0,10.0,2,2023,False,1
1,30,451,10,0,0,10.0,4,2023,False,1
0,31,208,1,0,0,11.0,2,2009,False,1
1,31,208,2,0,0,11.0,2,2009,False,1
1,31,208,2,0,0,11.0,2,2022,False,1
1,31,208,2,0,0,11.0,2,2023,False,1
1,31,208,3,0,0,11.0,2,2023,False,1
0,31,208,2,0,0,11.0,2,2024,False,1
1,31,214,0,0,0,11.0,2,2010,False,1
1,31,215,1,0,0,11.0,2,2017,False,1
1,31,285,1,0,0,11.0,2,2021,False,1
0,32,430,7,0,0,11.0,3,2021,False,1
0,32,430,7,0,0,10.0,2,2020,False,1
0,30,451,8,0,0,10.0,2,2010,False,1
1,32,430,2,0,0,11.0,2,2013,False,1
1,32,430,8,0,0,11.0,2,2022,False,1
0,32,446,3,0,0,10.0,2,2020,False,1
1,7,104,10,1,1,8.0,2,2020,False,0
0,32,446,9,0,0,11.0,2,2020,False,1
0,32,446,8,0,0,11.0,2,2015,False,1
0,32,446,8,0,0,11.0,2,2013,False,1
0,32,446,8,0,0,11.0,2,2013,False,1
0,32,446,8,0,0,11.0,2,2012,False,1
0,14,441,1,0,0,11.0,2,2013,False,0
0,32,446,8,0,0,10.0,2,2012,False,1
1,32,446,2,0,0,11.0,2,2012,False,1
1,33,444,2,0,0,10.0,4,2010,False,1
0,33,444,2,0,0,11.0,2,2010,False,1
0,37,442,2,0,0,11.0,4,2011,False,1
1,33,444,3,0,0,11.0,2,2009,False,1
1,33,444,9,0,0,11.0,2,2009,False,1
1,33,444,1,0,0,11.0,2,2009,False,1
1,33,444,0,0,0,10.0,2,2009,False,1
0,33,444,0,0,0,11.0,2,2009,False,1
0,33,444,8,0,0,11.0,0,2009,False,1
0,33,444,8,0,0,11.0,2,2009,False,1
1,33,444,8,0,0,11.0,2,2009,False,1
1,33,444,2,0,0,11.0,2,2009,False,1
1,34,422,2,0,0,11.0,2,2017,False,1
0,34,422,7,0,0,11.0,3,2016,False,1
1,34,422,1,0,0,11.0,2,2016,False,1
0,31,285,4,0,0,11.0,2,2024,False,1
0,34,422,2,0,0,11.0,2,2016,False,1
0,34,422,4,0,0,11.0,2,2016,False,1
0,34,422,10,0,0,10.0,2,2015,False,1
1,34,422,2,0,0,11.0,2,2014,False,1
1,34,422,2,0,0,10.0,2,2013,False,1
0,35,432,2,0,0,11.0,4,2012,False,1
0,35,432,3,0,0,11.0,2,2011,False,1
0,35,432,9,0,0,11.0,2,2011,False,1
1,35,432,7,0,0,10.0,2,2011,False,1
1,35,432,2,0,0,11.0,2,2011,False,1
1,35,432,7,0,0,11.0,2,2010,False,1
0,30,451,2,0,0,11.0,2,2011,False,1
1,35,432,7,0,0,11.0,2,2010,False,1
1,35,432,9,0,0,11.0,2,2009,False,1
0,35,432,3,0,0,10.0,2,2011,False,1
0,35,432,7,0,0,11.0,2,2009,False,1
1,35,432,2,0,0,11.0,2,2009,False,1
1,36,405,10,0,0,10.0,2,2011,False,1
0,36,405,0,0,0,10.0,4,2015,False,1
1,9,63,4,0,0,10.0,2,2014,False,0
0,9,63,4,0,0,11.0,2,2014,False,0
0,9,136,9,0,0,11.0,2,2021,False,0
1,9,403,8,0,0,11.0,0,2019,False,0
0,9,403,0,0,0,11.0,2,2018,False,0
1,9,403,8,0,0,10.0,2,2018,False,0
0,9,403,4,0,0,11.0,2,2016,False,0
0,9,403,9,0,0,11.0,2,2015,False,0
1,9,403,8,0,0,11.0,2,2015,False,0
0,9,403,0,0,0,11.0,2,2013,False,0
0,9,403,1,0,0,11.0,3,2009,False,0
1,9,403,0,0,0,11.0,2,2009,False,0
1,9,403,4,0,0,10.0,4,2022,False,0
0,9,403,0,0,0,10.0,2,2023,False,0
0,9,403,7,0,0,11.0,2,2023,False,0
0,9,403,8,0,0,11.0,2,2023,False,0
0,9,403,0,0,0,10.0,3,2014,False,0
0,9,403,0,0,0,11.0,2,2024,False,0
0,9,410,10,0,0,11.0,2,2013,False,0
0,9,410,10,0,0,10.0,2,2012,False,0
1,9,410,4,0,0,11.0,2,2024,False,0
0,9,466,2,0,0,11.0,2,2019,False,0
0,9,466,8,0,0,11.0,2,2016,False,0
0,9,466,8,0,0,11.0,2,2022,False,0
0,9,466,1,0,0,11.0,2,2024,False,0
0,36,267,0,0,0,11.0,4,2014,False,1
0,36,437,7,0,0,11.0,2,2009,False,1
0,36,280,0,0,0,11.0,2,2021,False,1
0,36,280,0,0,0,11.0,2,2017,False,1
0,36,449,2,0,0,11.0,2,2024,False,1
0,9,397,0,0,0,11.0,2,2021,False,0
1,9,397,1,0,0,10.0,2,2021,False,0
1,9,397,1,0,0,11.0,2,2020,False,0
0,9,397,0,0,0,10.0,2,2020,False,0
1,9,397,2,0,0,11.0,2,2020,False,0
0,0,5,1,0,0,11.0,4,2018,False,0
0,37,427,9,0,0,11.0,2,2021,False,1
1,37,427,8,0,0,11.0,2,2018,False,1
0,37,259,4,0,0,11.0,2,2017,False,1
0,37,259,1,0,0,10.0,2,2011,False,1
0,37,255,8,0,0,11.0,2,2016,False,1
0,37,255,8,0,0,10.0,2,2015,False,1
0,1,76,0,0,0,11.0,2,2021,False,0
0,37,427,0,0,0,11.0,2,2012,False,1
0,37,236,9,0,0,11.0,2,2014,False,1
0,37,236,8,0,0,11.0,2,2010,False,1
0,37,257,4,0,0,11.0,2,2021,False,1
0,37,442,2,0,0,11.0,3,2021,False,1
0,37,442,1,0,0,10.0,2,2020,False,1
0,6,417,0,0,0,11.0,2,2016,False,0
0,37,442,0,0,0,11.0,2,2020,False,1
0,37,442,3,0,0,11.0,4,2019,False,1
1,37,442,0,0,0,11.0,4,2019,False,1
1,23,424,9,0,0,11.0,2,2020,False,1
1,37,442,0,0,0,11.0,2,2018,False,1
1,37,442,2,0,0,11.0,2,2022,False,1
0,37,442,3,0,0,10.0,2,2023,False,1
0,37,442,8,0,0,11.0,2,2024,False,1
1,37,442,0,0,0,11.0,2,2021,False,1
1,37,257,9,0,0,10.0,2,2022,False,1
0,37,242,9,0,0,11.0,4,2009,False,1
1,37,257,4,0,0,11.0,2,2017,False,1
0,37,454,4,0,0,11.0,2,2018,False,1
0,37,179,4,0,0,11.0,2,2015,False,1
1,1,76,2,0,0,10.0,2,2021,False,0
0,38,434,7,0,0,11.0,2,2021,False,1
1,38,434,2,0,0,11.0,2,2010,False,1
0,6,417,2,0,0,10.0,3,2016,False,0
0,38,434,2,0,0,11.0,4,2022,False,1
0,38,434,4,0,0,10.0,2,2024,False,1
0,38,439,0,0,0,11.0,2,2021,False,1
0,38,439,8,0,0,11.0,2,2019,False,1
0,38,439,0,0,0,10.0,2,2010,False,1
1,38,304,1,0,0,11.0,2,2022,False,1
1,38,452,9,0,0,11.0,2,2023,False,1
0,30,316,7,0,0,11.0,2,2024,False,1
0,6,417,4,0,0,11.0,2,2016,False,0
0,38,177,10,0,0,11.0,2,2011,False,1
0,38,322,8,0,0,11.0,2,2021,False,1
0,38,322,9,0,0,11.0,2,2012,False,1
0,38,314,9,0,0,11.0,2,2021,False,1
1,38,314,9,0,0,10.0,2,2022,False,1
1,38,314,9,0,0,11.0,2,2022,False,1
0,38,461,7,0,0,10.0,3,2014,False,1
1,38,461,9,0,0,11.0,2,2011,False,1
0,38,90,7,0,0,11.0,2,2009,False,1
0,38,472,7,0,0,11.0,2,2010,False,1
0,38,476,3,0,0,11.0,2,2020,False,1
0,38,476,0,0,0,11.0,2,2018,False,1
0,38,476,2,0,0,11.0,2,2010,False,1
1,19,0,10,0,0,11.0,2,2024,False,0
1,0,5,10,0,0,10.0,2,2024,False,0
0,1,76,9,0,0,11.0,2,2020,False,0
0,1,76,0,0,0,10.0,2,2020,False,0
0,1,76,2,0,0,11.0,2,2019,False,0
1,3,471,2,0,0,11.0,2,2024,False,0
1,3,471,4,0,0,11.0,0,2024,False,0
1,3,471,4,0,0,11.0,0,2024,False,0
0,3,471,0,0,0,11.0,4,2018,False,0
0,3,471,9,0,0,11.0,2,2016,False,0
0,4,398,7,0,0,11.0,2,2009,False,0
0,5,482,7,0,0,11.0,4,2010,False,0
0,6,417,10,0,0,11.0,3,2015,False,0
1,11,428,9,0,0,11.0,2,2022,False,0
0,6,417,10,0,0,11.0,4,2015,False,0
0,6,417,3,0,0,10.0,4,2015,False,0
0,6,417,9,0,0,11.0,3,2015,False,0
0,6,417,9,0,0,11.0,4,2015,False,0
1,6,417,7,0,0,11.0,2,2015,False,0
0,6,417,1,0,0,10.0,4,2015,False,0
0,27,124,7,0,0,10.0,2,2024,False,1
0,6,417,1,0,0,11.0,3,2015,False,0
1,7,104,5,1,1,11.0,2,2020,False,0
0,8,237,7,0,0,11.0,2,2010,False,0
0,8,237,9,0,0,11.0,2,2009,False,0
1,8,237,0,0,0,11.0,2,2009,False,0
0,9,397,0,0,0,11.0,0,2019,False,0
1,9,397,2,0,0,11.0,2,2019,False,0
0,9,397,2,0,0,11.0,2,2019,False,0
0,9,397,2,0,0,11.0,2,2017,False,0
0,9,397,2,0,0,11.0,2,2017,False,0
0,9,397,8,0,0,11.0,2,2015,False,0
1,9,397,1,0,0,11.0,4,2022,False,0
1,9,397,8,0,0,11.0,4,2022,False,0
0,9,397,7,0,0,11.0,2,2024,False,0
0,9,410,0,0,0,11.0,2,2020,False,0
0,10,333,7,0,0,11.0,3,2013,False,0
0,10,333,1,0,0,10.0,2,2013,False,0
0,10,333,1,0,0,11.0,2,2013,False,0
0,10,333,0,0,0,11.0,2,2013,False,0
0,10,333,2,0,0,11.0,4,2013,False,0
0,10,333,8,0,0,11.0,0,2013,False,0
0,10,333,8,0,0,10.0,4,2013,False,0
0,2,47,9,0,0,11.0,2,2009,False,0
0,10,333,10,0,0,10.0,4,2012,False,0
0,10,333,10,0,0,11.0,0,2012,False,0
0,11,431,8,0,0,11.0,4,2023,False,0
0,11,448,9,0,0,11.0,2,2013,False,0
0,11,431,4,0,0,10.0,2,2021,False,0
0,6,417,3,0,0,11.0,3,2014,False,0
0,11,468,0,0,0,11.0,2,2021,False,0
0,11,468,10,0,0,10.0,4,2021,False,0
0,11,468,0,0,0,11.0,2,2020,False,0
0,11,468,2,0,0,11.0,2,2020,False,0
0,11,468,4,0,0,11.0,3,2020,False,0
0,11,468,3,0,0,10.0,2,2019,False,0
1,17,394,8,0,0,11.0,2,2018,False,0
0,12,453,10,0,1,9.0,3,2024,False,0
0,13,31,8,0,0,11.0,4,2022,False,0
0,14,441,8,0,0,11.0,2,2013,False,0
0,15,457,10,0,1,9.0,2,2024,False,0
0,16,254,10,0,0,11.0,2,2024,False,0
0,2,47,10,0,0,10.0,2,2024,False,0
0,17,394,10,0,0,11.0,2,2024,False,0
0,17,394,10,0,0,10.0,2,2024,False,0
0,17,394,10,0,1,9.0,2,2024,False,0
0,18,389,10,0,1,9.0,2,2024,False,0
0,20,386,10,0,0,10.0,2,2024,False,0
1,21,478,10,0,0,11.0,2,2024,False,1
1,22,342,10,0,0,11.0,2,2016,False,1
0,23,424,10,0,0,11.0,2,2024,False,1
0,24,420,10,0,0,11.0,2,2024,False,1
0,25,99,10,0,0,11.0,2,2024,False,1
0,26,331,10,0,0,11.0,2,2024,False,1
0,20,386,2,0,0,11.0,2,2018,False,0
0,28,227,10,0,0,11.0,2,2024,False,1
1,29,245,10,0,0,10.0,2,2024,False,1
0,30,451,10,0,0,10.0,4,2024,False,1
0,30,451,10,0,1,9.0,2,2024,False,1
1,14,441,1,0,0,11.0,2,2012,False,0
0,30,451,10,0,0,11.0,2,2024,False,1
0,30,451,10,0,0,11.0,0,2024,False,1
0,30,451,10,0,1,9.0,3,2024,False,1
0,31,216,0,0,0,10.0,2,2016,False,1
0,32,446,0,0,0,11.0,3,2011,False,1
0,18,389,10,1,1,7.0,2,2024,False,0
1,37,179,0,0,0,11.0,2,2014,False,1
1,1,76,0,0,0,11.0,2,2018,False,0
0,35,432,7,0,0,11.0,2,2023,False,1
0,36,267,1,0,0,10.0,2,2012,False,1
0,9,466,2,0,0,11.0,2,2023,False,0
1,9,390,3,0,0,11.0,2,2019,False,0
0,37,179,4,0,0,10.0,2,2014,False,1
0,37,442,9,0,0,11.0,2,2013,False,1
0,37,442,8,0,0,10.0,2,2016,False,1
0,10,333,3,0,0,10.0,3,2012,False,0
0,37,442,3,0,0,11.0,2,2021,False,1
0,38,370,1,0,0,11.0,2,2021,False,1
1,38,370,8,0,0,11.0,2,2021,False,1
0,38,370,8,0,0,11.0,2,2019,False,1
1,19,483,3,0,0,10.0,2,2024,False,0
0,0,5,3,0,0,10.0,4,2024,False,0
0,0,5,3,0,0,11.0,2,2024,False,0
0,0,5,9,0,0,11.0,2,2024,False,0
0,1,76,2,0,0,11.0,2,2018,False,0
0,1,76,1,0,0,11.0,4,2016,False,0
0,1,76,0,0,0,11.0,2,2016,False,0
1,3,313,1,0,0,11.0,2,2019,False,0
0,3,354,0,0,0,11.0,2,2022,False,0
0,3,354,2,0,0,11.0,4,2024,False,0
0,3,471,0,0,0,11.0,2,2012,False,0
1,32,446,8,0,0,11.0,2,2011,False,1
0,3,471,3,0,0,10.0,2,2011,False,0
0,3,471,1,0,0,10.0,2,2022,False,0
0,3,470,2,0,0,11.0,4,2018,False,0
0,4,398,4,0,0,10.0,2,2022,False,0
1,5,482,9,0,0,11.0,4,2009,False,0
1,5,482,1,0,0,11.0,2,2009,False,0
0,10,333,9,0,0,11.0,3,2012,False,0
0,6,417,3,0,0,11.0,4,2014,False,0
0,37,442,8,0,0,11.0,2,2019,False,1
1,6,417,9,0,0,11.0,3,2014,False,0
1,6,417,9,0,0,11.0,0,2014,False,0
0,6,417,7,0,0,11.0,4,2014,False,0
0,6,417,3,0,0,11.0,2,2013,False,0
1,6,417,3,0,0,11.0,4,2013,False,0
1,6,417,9,0,0,11.0,3,2013,False,0
1,6,417,9,0,0,11.0,0,2013,False,0
1,7,412,6,1,1,11.0,2,2017,False,0
1,0,5,7,0,0,11.0,2,2024,False,0
0,8,237,3,0,0,11.0,2,2012,False,0
0,8,237,8,0,0,11.0,4,2011,False,0
0,9,390,4,0,0,11.0,2,2019,False,0
0,11,468,3,0,0,11.0,2,2019,False,0
0,9,390,3,0,0,11.0,3,2017,False,0
0,9,390,9,0,0,11.0,2,2016,False,0
0,9,397,0,0,0,11.0,2,2021,False,0
0,9,397,0,0,0,10.0,2,2020,False,0
0,10,333,9,0,0,11.0,2,2012,False,0
0,10,333,1,0,0,11.0,0,2012,False,0
0,10,333,1,0,0,10.0,0,2012,False,0
0,10,333,7,0,0,11.0,0,2012,False,0
0,10,333,7,0,0,11.0,4,2012,False,0
0,10,333,8,0,0,10.0,0,2012,False,0
0,10,333,8,0,0,11.0,3,2012,False,0
0,10,333,2,0,0,11.0,3,2012,False,0
0,10,333,10,0,0,11.0,3,2011,False,0
0,10,333,10,0,0,11.0,4,2011,False,0
0,11,468,8,0,0,11.0,0,2016,False,0
0,11,468,7,0,0,11.0,4,2015,False,0
1,11,468,0,0,0,11.0,3,2015,False,0
1,11,468,2,0,0,11.0,4,2015,False,0
1,11,468,2,0,0,10.0,2,2014,False,0
0,11,468,8,0,0,11.0,2,2014,False,0
0,11,468,4,0,0,10.0,4,2014,False,0
0,12,453,3,0,1,9.0,4,2024,False,0
0,12,453,3,0,0,11.0,2,2024,False,0
0,13,31,10,0,0,11.0,2,2022,False,0
1,14,441,0,0,0,11.0,2,2012,False,0
0,15,270,3,0,0,11.0,2,2024,False,0
1,16,474,3,0,0,11.0,2,2024,False,0
0,2,25,4,0,0,10.0,2,2018,False,0
0,17,394,3,0,0,11.0,4,2024,False,0
0,22,342,9,0,0,11.0,2,2013,False,1
0,18,389,3,0,0,11.0,2,2024,False,0
1,20,386,3,0,0,11.0,2,2024,False,0
1,21,478,3,0,0,11.0,2,2024,False,1
0,22,342,0,0,0,11.0,4,2013,False,1
0,22,342,0,0,0,11.0,3,2011,False,1
1,23,97,3,0,0,11.0,2,2024,False,1
0,20,386,2,0,0,11.0,2,2015,False,0
1,25,221,3,0,0,11.0,2,2024,False,1
0,26,331,3,0,0,11.0,2,2024,False,1
1,28,17,3,0,0,10.0,2,2024,False,1
1,29,228,3,0,0,11.0,2,2024,False,1
0,0,5,0,0,0,11.0,2,2024,False,0
0,30,411,3,0,0,11.0,2,2024,False,1
0,30,451,3,0,0,10.0,3,2024,False,1
0,30,451,3,0,0,11.0,2,2024,False,1
1,30,451,3,0,0,11.0,2,2024,False,1
1,30,451,3,0,0,11.0,4,2024,False,1
0,30,451,3,0,0,11.0,3,2024,False,1
1,31,208,9,0,0,11.0,2,2009,False,1
1,32,446,2,0,0,11.0,4,2011,False,1
1,32,446,10,0,0,10.0,2,2010,False,1
0,32,446,0,0,0,11.0,2,2010,False,1
0,10,333,3,0,0,11.0,4,2011,False,0
1,34,422,1,0,0,11.0,2,2012,False,1
0,35,432,4,0,0,10.0,2,2022,False,1
0,9,397,0,0,1,9.0,2,2020,False,0
0,9,397,0,0,0,11.0,3,2019,False,0
0,9,397,0,0,0,10.0,2,2017,False,0
0,9,397,0,0,0,11.0,0,2016,False,0
0,9,397,0,0,0,11.0,2,2015,False,0
0,37,442,2,0,0,11.0,2,2018,False,1
0,6,417,0,0,0,10.0,0,2013,False,0
0,37,442,0,0,0,11.0,4,2016,False,1
1,38,370,10,0,0,11.0,2,2016,False,1
0,24,420,3,0,0,11.0,4,2009,False,1
0,38,370,1,0,0,11.0,2,2016,False,1
1,19,486,9,0,0,11.0,2,2024,False,0
0,0,5,0,0,0,11.0,2,2024,False,0
0,1,76,0,0,0,11.0,4,2015,False,0
0,1,76,10,0,0,11.0,2,2014,False,0
0,1,76,3,0,0,11.0,2,2014,False,0
0,1,76,0,0,0,10.0,2,2014,False,0
1,6,417,9,0,0,10.0,3,2012,False,0
0,9,397,0,0,0,10.0,4,2015,False,0
0,3,460,2,0,0,10.0,2,2024,False,0
1,3,471,4,0,0,11.0,3,2021,False,0
0,37,442,2,0,0,11.0,2,2016,False,1
0,3,471,4,0,0,11.0,3,2021,False,0
0,3,471,4,0,0,11.0,0,2022,False,0
1,3,471,4,0,0,10.0,0,2022,False,0
0,3,471,8,0,0,10.0,2,2022,False,0
1,4,398,7,0,0,10.0,2,2022,False,0
0,5,482,8,0,0,11.0,0,2009,False,0
1,5,482,8,0,0,10.0,2,2009,False,0
0,37,442,8,0,0,11.0,2,2016,False,1
0,6,417,1,0,0,11.0,4,2012,False,0
0,6,417,1,0,0,11.0,2,2012,False,0
1,6,417,10,0,0,11.0,4,2011,False,0
1,6,417,10,0,0,11.0,3,2011,False,0
0,6,417,3,0,0,11.0,4,2011,False,0
0,6,417,3,0,0,11.0,4,2011,False,0
1,6,417,9,0,0,11.0,3,2011,False,0
1,6,417,1,0,0,11.0,3,2011,False,0
1,6,417,1,0,0,11.0,4,2011,False,0
1,6,417,1,0,0,10.0,2,2010,False,0
0,7,412,10,1,1,8.0,2,2017,False,0
1,8,237,7,0,0,11.0,2,2023,False,0
1,6,417,1,0,0,10.0,2,2010,False,0
0,9,397,9,0,0,11.0,2,2014,False,0
0,9,397,0,0,0,10.0,3,2014,False,0
0,9,397,0,0,0,10.0,4,2012,False,0
0,9,397,0,0,0,11.0,2,2012,False,0
0,9,397,9,0,0,11.0,2,2010,False,0
0,9,397,0,0,0,11.0,3,2010,False,0
0,13,31,0,0,0,11.0,2,2023,False,0
0,9,397,0,0,0,10.0,4,2009,False,0
0,10,333,3,0,0,11.0,4,2011,False,0
0,10,333,9,0,0,11.0,3,2011,False,0
0,30,50,3,0,0,10.0,3,2015,False,1
0,10,333,7,0,0,11.0,2,2011,False,0
0,10,333,1,0,0,11.0,3,2011,False,0
0,10,333,1,0,0,11.0,4,2011,False,0
0,10,333,8,0,0,11.0,3,2011,False,0
0,10,333,2,0,0,10.0,3,2011,False,0
0,10,333,10,0,0,10.0,2,2010,False,0
1,33,444,2,0,0,11.0,2,2009,False,1
0,11,468,4,0,0,11.0,2,2014,False,0
0,11,468,3,0,0,11.0,2,2013,False,0
0,11,468,4,0,0,11.0,4,2013,False,0
0,11,468,3,0,0,11.0,4,2012,False,0
0,11,468,1,0,0,11.0,4,2012,False,0
0,11,468,0,0,0,11.0,3,2012,False,0
1,11,468,7,0,0,11.0,2,2011,False,0
0,11,468,1,0,0,11.0,2,2011,False,0
0,11,468,1,0,0,11.0,0,2011,False,0
1,11,468,0,0,0,11.0,4,2011,False,0
0,12,453,9,0,0,11.0,2,2024,False,0
0,12,453,9,0,0,11.0,2,2024,False,0
0,13,31,2,0,0,10.0,2,2023,False,0
0,14,441,3,0,0,11.0,2,2011,False,0
0,37,442,4,0,0,10.0,2,2016,False,1
1,16,474,9,0,0,11.0,2,2024,False,0
1,2,27,4,0,0,11.0,2,2022,False,0
0,17,394,9,0,0,11.0,2,2024,False,0
0,9,397,7,0,0,11.0,4,2019,False,0
1,20,386,9,0,0,10.0,2,2024,False,0
1,21,478,9,0,0,10.0,2,2024,False,1
1,34,422,1,0,0,11.0,2,2011,False,1
1,23,100,9,0,0,11.0,2,2024,False,1
1,24,155,9,0,0,10.0,2,2024,False,1
1,25,130,9,0,0,10.0,2,2024,False,1
1,26,331,9,0,0,11.0,2,2024,False,1
1,28,227,9,0,0,11.0,2,2024,False,1
0,29,228,9,0,0,11.0,2,2024,False,1
0,35,432,3,0,0,11.0,2,2021,False,1
0,30,451,9,0,0,11.0,2,2024,False,1
0,30,451,0,0,0,11.0,3,2023,False,1
1,30,451,9,0,0,11.0,2,2024,False,1
0,30,451,1,1,1,8.0,0,2010,False,1
0,31,208,1,0,0,11.0,2,2023,False,1
0,32,446,0,0,0,10.0,2,2010,False,1
1,32,446,8,0,0,11.0,2,2010,False,1
0,18,435,10,0,1,9.0,4,2022,False,0
0,33,444,7,0,0,11.0,2,2010,False,1
1,34,422,1,0,0,11.0,2,2010,False,1
0,35,432,3,0,0,11.0,2,2024,False,1
0,9,397,2,0,0,11.0,4,2023,False,0
0,9,403,10,0,0,11.0,4,2011,False,0
0,9,408,0,0,0,11.0,2,2024,False,0
1,37,442,9,0,0,11.0,2,2014,False,1
0,37,442,0,0,0,11.0,2,2012,False,1
0,38,370,10,0,0,11.0,2,2014,False,1
0,38,370,10,0,0,11.0,2,2014,False,1
0,38,370,0,0,0,11.0,2,2010,False,1
0,12,453,3,0,0,11.0,2,2012,False,0
0,38,370,10,0,0,11.0,2,2011,False,1
1,9,410,1,0,0,11.0,2,2021,False,0
0,0,5,4,0,0,10.0,2,2016,False,0
0,1,76,2,0,0,11.0,2,2014,False,0
1,1,76,2,0,0,11.0,2,2014,False,0
1,1,76,2,0,0,11.0,2,2013,False,0
0,11,468,2,0,0,11.0,2,2011,False,0
1,3,471,2,0,0,11.0,2,2022,False,0
0,3,471,2,0,0,11.0,2,2024,False,0
1,3,471,0,0,0,11.0,4,2023,False,0
0,3,471,2,0,0,11.0,3,2023,False,0
0,3,471,2,0,0,11.0,2,2023,False,0
0,4,398,4,0,0,11.0,2,2023,False,0
1,5,482,8,0,0,11.0,2,2009,False,0
1,5,482,8,0,0,11.0,2,2009,False,0
0,5,482,1,0,0,10.0,2,2022,False,0
1,5,482,2,0,0,11.0,2,2022,False,0
0,5,482,4,0,0,10.0,2,2013,False,0
0,6,417,0,0,0,11.0,4,2022,False,0
1,6,417,0,0,0,11.0,4,2022,False,0
1,6,417,2,0,0,11.0,2,2022,False,0
0,6,417,7,0,0,11.0,4,2022,False,0
